NA_ANIMAL,NA_ID,Loc,Sohlenbrei,NAT1,REST1,STAU1,Breaks_Dis
Alena,131143,0,6,1,0,0,1155.0106
Alena,131143,0,7,1,0,0,125.935
Alena,131143,0,6,1,0,0,208.6796
Alena,131143,0,6,1,0,0,241.3385
Alena,131143,0,6,1,0,0,253.6983
Alena,131143,0,6,1,0,0,327.5894
Alena,131143,0,7,1,0,0,37.614
Alena,131143,0,6,1,0,0,401.2025
Alena,131143,0,6,1,0,0,433.1476
Alena,131149,0,7,1,0,0,1049.5502
Alena,131149,0,7,1,0,0,25.3075
Alena,131149,0,7,1,0,0,260.8122
Alena,131149,0,7,1,0,0,28.9637
Alena,131149,0,6,1,0,0,42.0894
Alena,131149,0,5,1,0,0,552.0885
Alena,131149,0,6,1,0,0,71.1235
Alena,131149,0,7,1,0,0,768.5042
Alena,131149,0,7,1,0,0,775.9337
Alena,131150,0,7,1,0,0,2.8397
Alena,131150,0,8,1,0,0,272.8212
Alena,131150,0,7,1,0,0,307.8251
Alena,131150,0,7,1,0,0,428.7597
Alena,131150,0,6,1,0,0,433.732
Alena,131150,0,6,1,0,0,527.0866
Alena,131150,0,6,1,0,0,538.9817
Alena,131150,0,6,1,0,0,644.4981
Alena,131150,0,8,1,0,0,77.1766
Alena,131151,0,8,1,0,0,0.5523
Alena,131151,0,8,1,0,0,0.6998
Alena,131151,0,7,1,0,0,214.5986
Alena,131151,0,7,1,0,0,256.8853
Alena,131151,0,8,1,0,0,307.8251
Alena,131151,0,8,1,0,0,4.6936
Alena,131151,0,8,1,0,0,45.3867
Alena,131151,0,8,1,0,0,45.753
Alena,131151,0,8,1,0,0,68.7824
Alena,131152,0,4,1,0,0,108.167
Alena,131152,0,6,1,0,0,121.6345
Alena,131152,0,6,1,0,0,261.4361
Alena,131152,0,6,1,0,0,365.8629
Alena,131152,0,6,1,0,0,44.8397
Alena,131152,0,5,1,0,0,462.2201
Alena,131152,0,7,1,0,0,492.3748
Alena,131152,0,7,1,0,0,501.909
Alena,131152,0,5,1,0,0,71.8618
Alena,131153,0,5,0,0,1,0.6367
Alena,131153,0,4,0,0,1,13.0753
Alena,131153,0,4,0,0,1,168.8531
Alena,131153,0,4,0,0,1,173.8345
Alena,131153,0,4,0,0,1,174.4902
Alena,131153,0,4,1,0,0,206.7685
Alena,131153,0,4,1,0,0,213.8864
Alena,131153,0,4,1,0,0,263.8153
Alena,131153,0,5,1,0,0,380.624
Alena,131154,0,5,1,0,0,170.7436
Alena,131154,0,3,1,0,0,237.2038
Alena,131154,0,3,1,0,0,291.0282
Alena,131154,0,4,0,1,0,327.99
Alena,131154,0,4,1,0,0,4.9036
Alena,131154,0,4,0,1,0,458.4069
Alena,131154,0,5,1,0,0,62.6064
Alena,131154,0,4,1,0,0,710.9107
Alena,131154,0,5,1,0,0,89.345
Alena,131170,0,6,1,0,0,152.3994
Alena,131170,0,6,1,0,0,25.092
Alena,131170,0,6,1,0,0,303.8056
Alena,131170,0,6,1,0,0,316.6198
Alena,131170,0,7,1,0,0,346.2454
Alena,131170,0,3,1,0,0,579.0504
Alena,131170,0,3,1,0,0,584.3028
Alena,131170,0,6,1,0,0,65.0962
Alena,131170,0,4,1,0,0,839.2757
Alena,131174,0,4,1,0,0,136.3644
Alena,131174,0,4,1,0,0,144.8814
Alena,131174,0,6,1,0,0,179.4119
Alena,131174,0,6,1,0,0,214.7879
Alena,131174,0,6,1,0,0,41.1835
Alena,131174,0,6,1,0,0,45.719
Alena,131174,0,4,1,0,0,732.7206
Alena,131174,0,7,1,0,0,743.3856
Alena,131174,0,7,1,0,0,744.2915
Alena,131189,0,4,1,0,0,104.287
Alena,131189,0,4,1,0,0,138.7641
Alena,131189,0,3,1,0,0,221.3138
Alena,131189,0,5,1,0,0,344.2115
Alena,131189,0,4,1,0,0,433.732
Alena,131189,0,4,1,0,0,456.1246
Alena,131189,0,4,1,0,0,463.3866
Alena,131189,0,5,1,0,0,551.3548
Alena,131189,0,4,0,0,1,782.3609
Alena,131193,0,5,1,0,0,27.46
Alena,131193,0,4,1,0,0,328.8623
Alena,131193,0,5,1,0,0,38.8746
Alena,131193,0,6,1,0,0,380.8792
Alena,131193,0,5,1,0,0,397.3777
Alena,131193,0,6,1,0,0,502.6293
Alena,131193,0,5,1,0,0,514.5867
Alena,131193,0,4,1,0,0,781.2077
Alena,131193,0,7,1,0,0,90.6027
Alena,131195,0,6,1,0,0,148.2714
Alena,131195,0,6,1,0,0,15.7878
Alena,131195,0,6,1,0,0,209.9607
Alena,131195,0,6,1,0,0,24.4154
Alena,131195,0,5,1,0,0,382.2346
Alena,131195,0,8,1,0,0,566.5908
Alena,131195,0,4,1,0,0,663.0569
Alena,131195,0,5,1,0,0,79.9793
Alena,131195,0,6,1,0,0,98.9957
Alena,131196,0,7,1,0,0,123.0075
Alena,131196,0,7,1,0,0,147.484
Alena,131196,0,4,1,0,0,1856.5449
Alena,131196,0,8,1,0,0,291.098
Alena,131196,0,8,1,0,0,294.1756
Alena,131196,0,8,1,0,0,367.8267
Alena,131196,0,8,1,0,0,380.3636
Alena,131196,0,7,1,0,0,401.8128
Alena,131196,0,7,1,0,0,944.4687
Alena,131197,0,8,1,0,0,106.4989
Alena,131197,0,8,1,0,0,107.4853
Alena,131197,0,8,1,0,0,148.6637
Alena,131197,0,8,1,0,0,255.0736
Alena,131197,0,8,1,0,0,4.97
Alena,131197,0,7,1,0,0,471.2978
Alena,131197,0,7,1,0,0,600.3625
Alena,131197,0,7,1,0,0,744.2915
Alena,131197,0,7,1,0,0,768.398
Alena,131198,0,7,1,0,0,128.0111
Alena,131198,0,7,1,0,0,394.0531
Alena,131198,0,7,1,0,0,46.4537
Alena,131198,0,7,1,0,0,48.5414
Alena,131198,0,8,1,0,0,519.744
Alena,131198,0,8,1,0,0,579.9555
Alena,131198,0,7,1,0,0,85.429
Alena,131198,0,8,1,0,0,900.3488
Alena,131198,0,8,1,0,0,99.8504
Alena,131199,0,7,1,0,0,106.1503
Alena,131199,0,7,1,0,0,110.8214
Alena,131199,0,7,1,0,0,1432.4104
Alena,131199,0,7,1,0,0,292.6193
Alena,131199,0,7,1,0,0,35.1827
Alena,131199,0,6,1,0,0,501.9129
Alena,131199,0,7,1,0,0,538.8077
Alena,131199,0,7,1,0,0,83.6644
Alena,131199,0,6,1,0,0,866.277
Alena,131200,0,6,1,0,0,1147.6161
Alena,131200,0,6,1,0,0,1229.3845
Alena,131200,0,6,1,0,0,233.3989
Alena,131200,0,6,1,0,0,237.3675
Alena,131200,0,6,1,0,0,25.3075
Alena,131200,0,6,1,0,0,381.8471
Alena,131200,0,7,1,0,0,486.6223
Alena,131200,0,7,1,0,0,719.5559
Alena,131200,0,7,1,0,0,817.5967
Alena,131201,0,5,1,0,0,100.6015
Alena,131201,0,5,1,0,0,181.9865
Alena,131201,0,6,1,0,0,2.4891
Alena,131201,0,5,1,0,0,204.5311
Alena,131201,0,6,1,0,0,432.0136
Alena,131201,0,6,1,0,0,497.6526
Alena,131201,0,7,1,0,0,578.8956
Alena,131201,0,7,1,0,0,715.8061
Alena,131201,0,5,1,0,0,77.7361
Alena,131202,0,6,1,0,0,276.8798
Alena,131202,0,6,1,0,0,32.8918
Alena,131202,0,6,1,0,0,33.8065
Alena,131202,0,6,1,0,0,43.0265
Alena,131202,0,6,1,0,0,43.2134
Alena,131202,0,6,1,0,0,5.8416
Alena,131202,0,6,1,0,0,64.7302
Alena,131202,0,6,1,0,0,725.0881
Alena,131202,0,6,1,0,0,99.8824
Alena,131203,0,6,1,0,0,102.8229
Alena,131203,0,6,1,0,0,172.4613
Alena,131203,0,6,1,0,0,191.5353
Alena,131203,0,7,1,0,0,299.4281
Alena,131203,0,6,1,0,0,32.234
Alena,131203,0,7,1,0,0,321.6629
Alena,131203,0,7,1,0,0,424.7485
Alena,131203,0,6,1,0,0,48.1018
Alena,131203,0,6,1,0,0,677.3204
Alena,131204,0,6,1,0,0,163.9165
Alena,131204,0,6,1,0,0,273.0547
Alena,131204,0,5,1,0,0,277.6585
Alena,131204,0,7,1,0,0,357.0592
Alena,131204,0,5,1,0,0,364.6344
Alena,131204,0,5,1,0,0,373.6045
Alena,131204,0,7,1,0,0,530.7907
Alena,131204,0,6,1,0,0,65.6082
Alena,131204,0,6,1,0,0,713.1233
Alena,131205,0,6,1,0,0,179.5832
Alena,131205,0,6,1,0,0,2.7537
Alena,131205,0,6,1,0,0,208.5487
Alena,131205,0,5,1,0,0,246.085
Alena,131205,0,6,1,0,0,35.0019
Alena,131205,0,5,1,0,0,356.5526
Alena,131205,0,6,1,0,0,667.5015
Alena,131205,0,6,1,0,0,682.5893
Alena,131205,0,6,1,0,0,69.7108
Alena,131206,0,6,1,0,0,123.0386
Alena,131206,0,6,1,0,0,133.1285
Alena,131206,0,6,1,0,0,214.8453
Alena,131206,0,6,1,0,0,373.4234
Alena,131206,0,6,1,0,0,5.8416
Alena,131206,0,7,1,0,0,667.5015
Alena,131206,0,7,1,0,0,794.2243
Alena,131206,0,7,1,0,0,817.3502
Alena,131206,0,7,1,0,0,993.8602
Alena,131207,0,7,1,0,0,1283.6547
Alena,131207,0,6,1,0,0,211.0394
Alena,131207,0,6,1,0,0,22.3244
Alena,131207,0,6,1,0,0,238.237
Alena,131207,0,5,1,0,0,311.4101
Alena,131207,0,6,1,0,0,45.1619
Alena,131207,0,7,1,0,0,486.5406
Alena,131207,0,6,1,0,0,58.8429
Alena,131207,0,7,1,0,0,755.1172
Alena,131208,0,6,1,0,0,135.1792
Alena,131208,0,5,1,0,0,236.0532
Alena,131208,0,6,1,0,0,31.5394
Alena,131208,0,6,1,0,0,33.2663
Alena,131208,0,7,1,0,0,330.1584
Alena,131208,0,7,1,0,0,384.1593
Alena,131208,0,6,1,0,0,431.0508
Alena,131208,0,6,1,0,0,81.4536
Alena,131208,0,6,1,0,0,95.3451
Alena,131209,0,6,1,0,0,160.6102
Alena,131209,0,6,1,0,0,205.5736
Alena,131209,0,6,1,0,0,210.9121
Alena,131209,0,7,1,0,0,335.6289
Alena,131209,0,7,1,0,0,502.6293
Alena,131209,0,7,1,0,0,511.804
Alena,131209,0,6,1,0,0,543.3323
Alena,131209,0,6,1,0,0,616.6011
Alena,131209,0,6,1,0,0,78.9593
Alena,131210,0,6,1,0,0,113.3859
Alena,131210,0,6,1,0,0,153.76
Alena,131210,0,5,1,0,0,172.1256
Alena,131210,0,6,1,0,0,23.1915
Alena,131210,0,6,1,0,0,319.1454
Alena,131210,0,6,1,0,0,384.6212
Alena,131210,0,6,1,0,0,461.7861
Alena,131210,0,6,1,0,0,91.481
Alena,131210,0,6,1,0,0,96.7768
Alena,131211,0,6,1,0,0,15.6014
Alena,131211,0,6,1,0,0,17.8787
Alena,131211,0,6,1,0,0,290.3186
Alena,131211,0,7,1,0,0,489.1231
Alena,131211,0,6,1,0,0,609.581
Alena,131211,0,7,1,0,0,612.6425
Alena,131211,0,6,1,0,0,650.7903
Alena,131211,0,6,1,0,0,675.5289
Alena,131211,0,6,1,0,0,840.7841
Alena,131212,0,6,1,0,0,112.7375
Alena,131212,0,6,1,0,0,172.0715
Alena,131212,0,7,1,0,0,294.1756
Alena,131212,0,7,1,0,0,320.526
Alena,131212,0,5,1,0,0,339.7777
Alena,131212,0,7,1,0,0,48.1389
Alena,131212,0,6,1,0,0,488.9149
Alena,131212,0,6,1,0,0,567.5297
Alena,131212,0,7,1,0,0,93.7798
Alena,131213,0,8,1,0,0,1020.888
Alena,131213,0,8,1,0,0,1124.401
Alena,131213,0,6,1,0,0,268.8441
Alena,131213,0,6,1,0,0,329.6062
Alena,131213,0,7,1,0,0,40.183
Alena,131213,0,6,1,0,0,405.0885
Alena,131213,0,6,1,0,0,419.3253
Alena,131213,0,7,1,0,0,53.3435
Alena,131213,0,7,1,0,0,662.0744
Alena,131222,0,5,1,0,0,361.9038
Alena,131222,0,5,1,0,0,376.2515
Alena,131222,0,7,1,0,0,43.8494
Alena,131222,0,6,1,0,0,464.6553
Alena,131222,0,6,1,0,0,486.4554
Alena,131222,0,5,1,0,0,486.6223
Alena,131222,0,6,1,0,0,519.2984
Alena,131222,0,6,1,0,0,625.1284
Alena,131222,0,6,1,0,0,91.6167
Alena,131223,0,6,1,0,0,1095.7235
Alena,131223,0,12,1,0,0,1434.9054
Alena,131223,0,6,1,0,0,208.7101
Alena,131223,0,6,1,0,0,237.3554
Alena,131223,0,6,1,0,0,246.5053
Alena,131223,0,6,1,0,0,287.0898
Alena,131223,0,6,1,0,0,560.9227
Alena,131223,0,7,1,0,0,65.6082
Alena,131223,0,5,1,0,0,650.7903
Alena,131225,0,7,1,0,0,114.9676
Alena,131225,0,6,1,0,0,115.1815
Alena,131225,0,7,1,0,0,12.1681
Alena,131225,0,6,1,0,0,149.4657
Alena,131225,0,7,1,0,0,203.2893
Alena,131225,0,6,1,0,0,215.5843
Alena,131225,0,7,1,0,0,257.1813
Alena,131225,0,7,1,0,0,68.6257
Alena,131225,0,7,1,0,0,69.039
Alena,131228,0,7,1,0,0,1.6503
Alena,131228,0,7,1,0,0,2.8521
Alena,131228,0,7,1,0,0,238.7655
Alena,131228,0,7,1,0,0,271.5966
Alena,131228,0,7,1,0,0,35.4431
Alena,131228,0,7,1,0,0,39.1103
Alena,131228,0,6,1,0,0,414.4661
Alena,131228,0,7,1,0,0,416.8697
Alena,131228,0,12,1,0,0,725.4624
Alena,131254,0,8,1,0,0,154.6932
Alena,131254,0,7,1,0,0,34.9456
Alena,131254,0,7,1,0,0,35.554
Alena,131254,0,7,1,0,0,363.5296
Alena,131254,0,12,1,0,0,566.0757
Alena,131254,0,7,1,0,0,717.9726
Alena,131254,0,7,1,0,0,736.3147
Alena,131254,0,7,1,0,0,802.3772
Alena,131254,0,7,1,0,0,910.4347
Alena,131293,0,6,1,0,0,167.8451
Alena,131293,0,7,1,0,0,178.6615
Alena,131293,0,6,1,0,0,211.0131
Alena,131293,0,6,1,0,0,319.7973
Alena,131293,0,6,1,0,0,324.492
Alena,131293,0,8,1,0,0,544.2198
Alena,131293,0,6,1,0,0,630.1245
Alena,131293,0,6,1,0,0,7.3726
Alena,131293,0,6,1,0,0,75.8152
Alena,131294,0,6,1,0,0,1023.7283
Alena,131294,0,6,1,0,0,219.5908
Alena,131294,0,7,1,0,0,248.1169
Alena,131294,0,7,1,0,0,259.7147
Alena,131294,0,7,1,0,0,28.4148
Alena,131294,0,6,1,0,0,484.4068
Alena,131294,0,7,1,0,0,68.4838
Alena,131294,0,7,1,0,0,737.2161
Alena,131294,0,7,1,0,0,776.5009
Alena,131295,0,5,1,0,0,230.249
Alena,131295,0,6,1,0,0,33.7631
Alena,131295,0,6,1,0,0,362.8777
Alena,131295,0,6,1,0,0,384.9149
Alena,131295,0,5,1,0,0,495.7649
Alena,131295,0,5,1,0,0,510.8857
Alena,131295,0,5,1,0,0,566.4218
Alena,131295,0,4,1,0,0,58.3952
Alena,131295,0,5,1,0,0,613.5045
Alena,131296,0,4,1,0,0,101.1123
Alena,131296,0,5,1,0,0,108.6414
Alena,131296,0,4,1,0,0,109.6415
Alena,131296,0,4,0,1,0,190.0144
Alena,131296,0,4,1,0,0,2.1477
Alena,131296,0,4,0,1,0,240.0033
Alena,131296,0,5,1,0,0,264.2582
Alena,131296,0,5,1,0,0,429.6393
Alena,131296,0,4,1,0,0,7.0757
Alena,131297,0,3,1,0,0,22.1047
Alena,131297,0,6,1,0,0,240.2313
Alena,131297,0,6,1,0,0,242.9615
Alena,131297,0,6,1,0,0,277.4662
Alena,131297,0,6,1,0,0,295.5014
Alena,131297,0,6,1,0,0,345.2568
Alena,131297,0,4,1,0,0,399.809
Alena,131297,0,4,1,0,0,49.9456
Alena,131297,0,8,1,0,0,754.5352
Alena,131298,0,6,1,0,0,120.1342
Alena,131298,0,7,1,0,0,142.8738
Alena,131298,0,7,1,0,0,195.413
Alena,131298,0,7,1,0,0,209.5385
Alena,131298,0,6,0,0,1,209.9511
Alena,131298,0,7,1,0,0,385.0957
Alena,131298,0,6,1,0,0,636.2757
Alena,131298,0,6,1,0,0,670.914
Alena,131298,0,7,1,0,0,88.5639
Alena,131299,0,7,0,0,1,120.0855
Alena,131299,0,6,1,0,0,189.8077
Alena,131299,0,6,1,0,0,197.3061
Alena,131299,0,7,1,0,0,209.2875
Alena,131299,0,7,1,0,0,22.1047
Alena,131299,0,7,1,0,0,256.9528
Alena,131299,0,7,1,0,0,483.9385
Alena,131299,0,7,1,0,0,520.2749
Alena,131299,0,7,1,0,0,62.1815
Alena,131316,0,7,0,0,1,167.3317
Alena,131316,0,7,0,1,0,173.8676
Alena,131316,0,7,1,0,0,209.9607
Alena,131316,0,6,1,0,0,23.565
Alena,131316,0,7,1,0,0,256.7439
Alena,131316,0,6,1,0,0,425.0331
Alena,131316,0,6,1,0,0,688.4205
Alena,131316,0,7,1,0,0,752.2424
Alena,131316,0,6,1,0,0,8.4513
Alena,131317,0,6,1,0,0,103.0034
Alena,131317,0,6,1,0,0,155.565
Alena,131317,0,6,1,0,0,274.5272
Alena,131317,0,6,1,0,0,276.1651
Alena,131317,0,6,1,0,0,303.8056
Alena,131317,0,7,1,0,0,365.6914
Alena,131317,0,7,1,0,0,508.5102
Alena,131317,0,6,1,0,0,70.5818
Alena,131317,0,6,1,0,0,98.4817
Alena,131318,0,6,1,0,0,1111.6271
Alena,131318,0,6,1,0,0,128.0111
Alena,131318,0,6,1,0,0,201.9993
Alena,131318,0,6,1,0,0,255.0826
Alena,131318,0,6,1,0,0,366.6026
Alena,131318,0,6,1,0,0,482.6158
Alena,131318,0,6,1,0,0,489.5318
Alena,131318,0,6,1,0,0,517.4329
Alena,131318,0,6,1,0,0,81.4536
Alena,131325,0,4,1,0,0,14.7262
Alena,131325,0,4,1,0,0,15.9999
Alena,131325,0,4,1,0,0,150.724
Alena,131325,0,4,1,0,0,154.6932
Alena,131325,0,4,1,0,0,3.6781
Alena,131325,0,5,1,0,0,377.9244
Alena,131325,0,4,1,0,0,554.4968
Alena,131325,0,4,1,0,0,90.311
Alena,131325,0,4,1,0,0,91.6167
Alena,131326,0,3,1,0,0,118.9026
Alena,131326,0,3,1,0,0,119.9549
Alena,131326,0,5,1,0,0,296.7973
Alena,131326,0,5,1,0,0,320.3254
Alena,131326,0,4,1,0,0,419.1073
Alena,131326,0,4,1,0,0,502.5278
Alena,131326,0,4,0,0,1,798.5449
Alena,131326,0,4,1,0,0,80.6516
Alena,131326,0,5,0,0,1,969.4693
Alena,131327,0,5,1,0,0,25.7841
Alena,131327,0,4,0,1,0,289.5903
Alena,131327,0,5,1,0,0,30.6234
Alena,131327,0,5,1,0,0,33.2425
Alena,131327,0,5,1,0,0,412.8082
Alena,131327,0,3,1,0,0,441.0414
Alena,131327,0,5,1,0,0,608.2128
Alena,131327,0,5,1,0,0,69.0833
Alena,131327,0,4,1,0,0,697.7419
Alena,131328,0,4,1,0,0,157.4322
Alena,131328,0,5,1,0,0,461.3214
Alena,131328,0,5,1,0,0,57.0198
Alena,131328,0,5,1,0,0,651.8339
Alena,131328,0,5,1,0,0,69.4345
Alena,131328,0,5,1,0,0,82.7158
Alena,131328,0,5,1,0,0,86.6028
Alena,131328,0,6,1,0,0,875.6688
Alena,131328,0,5,1,0,0,97.6249
Alena,131329,0,4,1,0,0,12.5358
Alena,131329,0,5,1,0,0,170.9241
Alena,131329,0,4,1,0,0,18.2972
Alena,131329,0,5,1,0,0,221.3138
Alena,131329,0,5,1,0,0,224.379
Alena,131329,0,5,1,0,0,288.4658
Alena,131329,0,4,1,0,0,42.547
Alena,131329,0,5,1,0,0,500.7071
Alena,131329,0,4,0,1,0,656.2423
Alena,131330,0,6,1,0,0,149.8608
Alena,131330,0,6,1,0,0,193.2604
Alena,131330,0,6,1,0,0,266.4696
Alena,131330,0,5,1,0,0,300.8315
Alena,131330,0,6,1,0,0,315.0558
Alena,131330,0,7,1,0,0,41.4387
Alena,131330,0,6,1,0,0,458.6888
Alena,131330,0,4,1,0,0,482.2202
Alena,131330,0,5,1,0,0,539.2979
Alena,131332,0,6,1,0,0,120.1982
Alena,131332,0,6,1,0,0,154.1215
Alena,131332,0,6,1,0,0,215.7809
Alena,131332,0,7,1,0,0,237.3381
Alena,131332,0,6,1,0,0,254.0484
Alena,131332,0,8,1,0,0,292.9507
Alena,131332,0,8,1,0,0,457.3075
Alena,131332,0,7,1,0,0,556.0056
Alena,131332,0,6,1,0,0,688.4205
Alena,131333,0,8,1,0,0,11.4016
Alena,131333,0,8,1,0,0,166.3147
Alena,131333,0,8,1,0,0,173.8676
Alena,131333,0,7,1,0,0,250.9046
Alena,131333,0,8,1,0,0,326.8279
Alena,131333,0,8,1,0,0,43.4953
Alena,131333,0,7,1,0,0,521.004
Alena,131333,0,7,1,0,0,793.1695
Alena,131333,0,6,1,0,0,945.5156
Alena,131334,0,7,1,0,0,296.6557
Alena,131334,0,8,1,0,0,426.2187
Alena,131334,0,8,1,0,0,448.9839
Alena,131334,0,7,1,0,0,48.0777
Alena,131334,0,8,1,0,0,499.4949
Alena,131334,0,8,1,0,0,501.909
Alena,131334,0,8,1,0,0,533.211
Alena,131334,0,7,1,0,0,58.8429
Alena,131334,0,8,1,0,0,71.012
Alena,131335,0,7,1,0,0,0.7625
Alena,131335,0,7,1,0,0,1043.7412
Alena,131335,0,8,1,0,0,107.2551
Alena,131335,0,8,1,0,0,253.5177
Alena,131335,0,7,1,0,0,274.6103
Alena,131335,0,7,1,0,0,276.2055
Alena,131335,0,7,1,0,0,44.9602
Alena,131335,0,7,1,0,0,582.7378
Alena,131335,0,7,1,0,0,76.1744
Alena,131336,0,6,1,0,0,104.0042
Alena,131336,0,6,1,0,0,137.715
Alena,131336,0,6,1,0,0,155.8521
Alena,131336,0,5,1,0,0,392.0585
Alena,131336,0,7,1,0,0,433.3691
Alena,131336,0,6,1,0,0,45.753
Alena,131336,0,6,1,0,0,478.3487
Alena,131336,0,6,1,0,0,50.1793
Alena,131336,0,6,1,0,0,99.7972
Alena,131337,0,6,1,0,0,116.5693
Alena,131337,0,6,1,0,0,139.7295
Alena,131337,0,6,1,0,0,142.5011
Alena,131337,0,6,1,0,0,197.5548
Alena,131337,0,6,1,0,0,40.8587
Alena,131337,0,6,1,0,0,479.1992
Alena,131337,0,7,1,0,0,502.5278
Alena,131337,0,7,1,0,0,532.0731
Alena,131337,0,6,1,0,0,579.5114
Alena,131338,0,6,1,0,0,118.7875
Alena,131338,0,6,1,0,0,224.604
Alena,131338,0,5,1,0,0,260.7485
Alena,131338,0,5,1,0,0,266.9142
Alena,131338,0,6,1,0,0,31.5394
Alena,131338,0,7,1,0,0,311.6
Alena,131338,0,7,1,0,0,441.0414
Alena,131338,0,7,1,0,0,482.1624
Alena,131338,0,6,1,0,0,743.3856
Alena,131339,0,6,1,0,0,177.137
Alena,131339,0,7,1,0,0,278.4859
Alena,131339,0,7,1,0,0,296.5285
Alena,131339,0,6,1,0,0,37.1575
Alena,131339,0,6,1,0,0,557.21
Alena,131339,0,6,1,0,0,585.5534
Alena,131339,0,6,1,0,0,759.133
Alena,131339,0,6,1,0,0,760.3284
Alena,131339,0,7,1,0,0,96.7438
Alena,131340,0,7,1,0,0,110.7636
Alena,131340,0,7,1,0,0,146.1234
Alena,131340,0,7,1,0,0,15.1039
Alena,131340,0,6,1,0,0,287.803
Alena,131340,0,6,1,0,0,396.3432
Alena,131340,0,6,1,0,0,637.8827
Alena,131340,0,7,1,0,0,73.591
Alena,131340,0,6,1,0,0,817.7464
Alena,131340,0,7,1,0,0,96.6301
Alena,131350,0,12,1,0,0,24.4154
Alena,131350,0,12,1,0,0,250.3871
Alena,131350,0,12,1,0,0,29.8502
Alena,131350,0,7,1,0,0,374.9987
Alena,131350,0,7,1,0,0,450.6702
Alena,131350,0,7,1,0,0,454.0696
Alena,131350,0,8,1,0,0,496.574
Alena,131350,0,12,1,0,0,63.6887
Alena,131350,0,12,1,0,0,70.6696
Alena,131351,0,12,1,0,0,120.7358
Alena,131351,0,7,1,0,0,136.578
Alena,131351,0,8,1,0,0,204.1502
Alena,131351,0,12,1,0,0,204.4532
Alena,131351,0,12,1,0,0,224.913
Alena,131351,0,12,1,0,0,248.4318
Alena,131351,0,7,1,0,0,29.8312
Alena,131351,0,6,1,0,0,663.0569
Alena,131351,0,6,1,0,0,801.8401
Alena,131352,0,7,1,0,0,174.8605
Alena,131352,0,7,1,0,0,188.8007
Alena,131352,0,7,1,0,0,195.3791
Alena,131352,0,6,1,0,0,225.3585
Alena,131352,0,7,1,0,0,227.6103
Alena,131352,0,6,1,0,0,577.358
Alena,131352,0,6,1,0,0,658.0807
Alena,131352,0,7,1,0,0,779.4086
Alena,131352,0,8,1,0,0,903.079
Alena,131353,0,7,1,0,0,0.0186
Alena,131353,0,7,1,0,0,1448.2265
Alena,131353,0,8,1,0,0,189.9144
Alena,131353,0,7,1,0,0,210.3558
Alena,131353,0,7,1,0,0,236.0395
Alena,131353,0,8,1,0,0,384.9149
Alena,131353,0,8,1,0,0,439.435
Alena,131353,0,6,1,0,0,538.6733
Alena,131353,0,7,1,0,0,71.8103
Alena,131354,0,6,1,0,0,1116.8152
Alena,131354,0,8,1,0,0,211.3696
Alena,131354,0,8,1,0,0,264.4339
Alena,131354,0,8,1,0,0,471.2905
Alena,131354,0,7,1,0,0,601.9763
Alena,131354,0,7,1,0,0,682.0659
Alena,131354,0,7,1,0,0,81.3952
Alena,131354,0,8,1,0,0,839.2757
Alena,131354,0,7,1,0,0,87.428
Alena,131355,0,8,1,0,0,1.1634
Alena,131355,0,8,1,0,0,133.179
Alena,131355,0,8,1,0,0,164.6327
Alena,131355,0,8,1,0,0,322.3257
Alena,131355,0,8,1,0,0,364.4005
Alena,131355,0,8,1,0,0,465.1799
Alena,131355,0,8,1,0,0,496.8542
Alena,131355,0,6,1,0,0,677.9783
Alena,131355,0,6,1,0,0,705.3585
Alena,131356,0,3,1,0,0,1560.6979
Alena,131356,0,5,1,0,0,237.5024
Alena,131356,0,5,1,0,0,320.1314
Alena,131356,0,5,1,0,0,390.6528
Alena,131356,0,6,1,0,0,42.0893
Alena,131356,0,6,1,0,0,501.9129
Alena,131356,0,6,1,0,0,52.7909
Alena,131356,0,6,1,0,0,87.0919
Alena,131356,0,6,1,0,0,91.5694
Alena,131391,0,7,1,0,0,0.8337
Alena,131391,0,12,1,0,0,169.9317
Alena,131391,0,6,1,0,0,2175.6904
Alena,131391,0,8,1,0,0,235.7269
Alena,131391,0,12,1,0,0,239.3332
Alena,131391,0,12,1,0,0,265.4609
Alena,131391,0,7,1,0,0,422.8164
Alena,131391,0,7,1,0,0,480.4074
Alena,131391,0,12,1,0,0,54.1796
Alena,131392,0,6,1,0,0,16.0864
Alena,131392,0,6,1,0,0,190.349
Alena,131392,0,7,1,0,0,197.9287
Alena,131392,0,6,1,0,0,352.1249
Alena,131392,0,7,1,0,0,420.1875
Alena,131392,0,7,1,0,0,444.2844
Alena,131392,0,12,1,0,0,671.0796
Alena,131392,0,7,1,0,0,80.636
Alena,131392,0,6,1,0,0,952.6822
Alena,131393,0,6,1,0,0,100.9384
Alena,131393,0,5,1,0,0,211.1104
Alena,131393,0,5,1,0,0,232.2732
Alena,131393,0,7,1,0,0,264.7599
Alena,131393,0,6,1,0,0,307.9059
Alena,131393,0,7,1,0,0,319.1137
Alena,131393,0,6,1,0,0,35.721
Alena,131393,0,6,1,0,0,40.3063
Alena,131393,0,6,1,0,0,58.3952
Alena,131394,0,5,1,0,0,121.8363
Alena,131394,0,5,1,0,0,158.1745
Alena,131394,0,5,1,0,0,166.7241
Alena,131394,0,6,1,0,0,231.3422
Alena,131394,0,6,1,0,0,362.1271
Alena,131394,0,7,1,0,0,477.7261
